iter	Logloss
210	0.04641303427
211	0.04618822713
212	0.04605596073
213	0.04589188225
214	0.04582367628
215	0.04562683432
216	0.04542527188
217	0.04516040102
218	0.0449683557
219	0.04482760337
220	0.04474878767
221	0.0446001597
222	0.04448996236
223	0.04438461582
224	0.04420742844
225	0.04404314765
226	0.0437952836
227	0.04367602033
228	0.04353654486
229	0.04344167361
230	0.04335382539
231	0.04326185476
232	0.04318347201
233	0.04310254182
234	0.04295043091
235	0.04275429207
236	0.04258655466
237	0.04251115126
238	0.04243967828
239	0.04233775574
240	0.04223692959
241	0.0420795183
242	0.0419914309
243	0.04192162508
244	0.04135773486
245	0.04111478021
246	0.04088880087
247	0.04080968879
248	0.04071324149
249	0.04055187005
250	0.04041634234
251	0.04024595323
252	0.04016616408
253	0.04001035334
254	0.0398022038
255	0.03943496496
256	0.03930623384
257	0.03916611956
258	0.03906754854
259	0.03893844979
260	0.03882579806
261	0.03870469978
262	0.03854037469
263	0.0384816526
264	0.03838284206
265	0.03821893192
266	0.03812111223
267	0.03797882311
268	0.03790341589
269	0.03779941955
270	0.03760642947
271	0.03754576303
272	0.0374472894
273	0.03737643686
274	0.03722267403
275	0.03708826007
276	0.03695467328
277	0.03679631321
278	0.03665593415
279	0.03658984639
280	0.03655994254
281	0.03650546361
282	0.0363839336
283	0.03625514815
284	0.03621164864
285	0.03612558259
286	0.03603934959
287	0.03586032803
288	0.03573884651
289	0.0356196616
290	0.03551673504
291	0.03533829694
292	0.03527300559
293	0.03520743254
294	0.03517079352
295	0.03504360093
296	0.03497491971
297	0.03486545662
298	0.03478292336
299	0.03470978075
300	0.03464563581
301	0.03458066783
302	0.03454883691
303	0.03446718687
304	0.03438793351
305	0.03410700437
306	0.03381070201
307	0.03373567195
308	0.03367903461
309	0.03358556813
310	0.03350349662
311	0.03341057234
312	0.0333328211
313	0.03329538443
314	0.03320826147
315	0.03311386647
316	0.03306509596
317	0.03294809545
318	0.03289128468
319	0.03285389348
320	0.03278298832
321	0.03269874184
322	0.03263319924
323	0.03255401686
324	0.0323655858
325	0.03231161101
326	0.03227078686
327	0.03214738434
328	0.03204613462
329	0.03200277527
330	0.03182007559
331	0.03173683095
332	0.03167196089
333	0.03165628672
334	0.03155226577
335	0.03149168406
336	0.03140628147
337	0.03134647606
338	0.03129454165
339	0.03123790327
340	0.03122105455
341	0.031161812
342	0.03111227928
343	0.03098982723
344	0.03094768955
345	0.0308300677
346	0.03059446549
347	0.03055589312
348	0.03052809199
349	0.03047012647
350	0.03039899489
351	0.0303056996
352	0.03023562372
353	0.03015154999
354	0.03007586053
355	0.03000111345
356	0.02992657353
357	0.02988983466
358	0.02987878071
359	0.02984984062
360	0.02977532291
361	0.02968562784
362	0.02967507724
363	0.02955292133
364	0.02951366184
365	0.02945060881
366	0.02938079585
367	0.02929103939
368	0.02926122211
369	0.02924088385
370	0.02921555277
371	0.02916239691
372	0.02914805523
373	0.02909121089
374	0.0289364006
375	0.02888356365
376	0.02884883651
377	0.02879989083
378	0.02872484079
379	0.02870616988
380	0.02860041787
381	0.02857122558
382	0.02853503706
383	0.0284747563
384	0.02839840592
385	0.02833975856
386	0.02832998692
387	0.0282816476
388	0.02827521094
389	0.02826216679
390	0.02821156707
391	0.02818837124
392	0.02811908132
393	0.02804947098
394	0.02800440158
395	0.027974369
396	0.0279007831
397	0.02781853591
398	0.02775629671
399	0.02770014123
400	0.02760706666
401	0.02760706534
402	0.02755843972
403	0.0274937221
404	0.02745017483
405	0.02740213819
406	0.02740039384
407	0.02735646688
408	0.02730659541
409	0.02725410036
410	0.02722163443
411	0.02719114326
412	0.02715759625
413	0.02708923977
414	0.02702173406
415	0.02702170828
416	0.02697581142
417	0.02693068118
418	0.02683195894
419	0.02668021474
420	0.02657108164
421	0.02657108728
422	0.02653143044
423	0.02645341023
424	0.0262925636
425	0.02629221579
426	0.02620649788
427	0.02620634701
428	0.02616985896
429	0.02613623203
430	0.02610220204
431	0.02609569067
432	0.02592139255
433	0.02592137677
434	0.02584997254
435	0.02584969644
436	0.02582167999
437	0.02577077906
438	0.02573959593
439	0.02561558294
440	0.02559145847
441	0.02554778441
442	0.0254727821
443	0.02547269987
444	0.02532536791
445	0.02529580439
446	0.02518525437
447	0.02518363628
448	0.02513248893
449	0.02510665335
450	0.02508419427
451	0.02495716094
452	0.02483589483
453	0.02482537571
454	0.02482536552
455	0.02480097634
456	0.0247994626
457	0.02473992265
458	0.02469701249
459	0.0246970064
460	0.02467084513
461	0.02466100379
462	0.02456954603
463	0.024449525
464	0.0244495221
465	0.02439153201
466	0.02432238196
467	0.02431308256
468	0.02422733527
469	0.02422731098
470	0.02416959439
471	0.02416957667
472	0.02413107819
473	0.02408999024
474	0.02406601744
475	0.02399817849
476	0.02396325377
477	0.02390999174
478	0.0238558333
479	0.02385577644
480	0.02378925505
481	0.02374679714
482	0.023745475
483	0.02372424585
484	0.02366344879
485	0.02366345363
486	0.0235931498
487	0.02359314643
488	0.02353381818
489	0.02353381391
490	0.02350164401
491	0.02343939439
492	0.0234126506
493	0.02337805781
494	0.02333378061
495	0.02330906564
496	0.02330884941
497	0.02324653417
498	0.02324652154
499	0.02319545542
500	0.02311674781
501	0.02311673898
502	0.02306715333
503	0.02300089398
504	0.0229930825
505	0.02295952022
506	0.02290107983
507	0.02290107041
508	0.02288637307
509	0.02283990736
510	0.02283991671
511	0.02280516403
512	0.02280516981
513	0.02278182198
514	0.02272326747
515	0.02272327077
516	0.02266888818
517	0.02266888448
518	0.02259724873
519	0.02252723549
520	0.02249318218
521	0.02244797445
522	0.02241612971
523	0.02241613275
524	0.02238328497
525	0.02237815026
526	0.02234559727
527	0.02232267275
528	0.02226850816
529	0.0221725934
530	0.02212353681
531	0.02202436048
532	0.02199666854
533	0.02197019069
534	0.02195182563
535	0.0219518212
536	0.02190178986
537	0.02185424058
538	0.02185423435
539	0.02183994992
540	0.02178348891
541	0.02175231859
542	0.02171690503
543	0.0216528158
544	0.02162108783
545	0.02162108783
546	0.02159500818
547	0.02157648865
548	0.0215171364
549	0.02151712595
550	0.02146919684
551	0.02146919411
552	0.02145805751
553	0.02145805445
554	0.02142016653
555	0.02135097363
556	0.02134394606
557	0.02125704327
558	0.02120156079
559	0.02109998901
560	0.02108474476
561	0.02107033122
562	0.02102832102
563	0.02100256192
564	0.02097036152
565	0.02087857996
566	0.0208567458
567	0.02084991858
568	0.02084991976
569	0.02080206397
570	0.02074583672
571	0.02069731574
572	0.02067997883
573	0.02065017495
574	0.02062594279
575	0.02057459515
576	0.02054350196
577	0.02048719158
578	0.02045691255
579	0.02041652631
580	0.02041651552
581	0.02035853507
582	0.02033863008
583	0.02030661124
584	0.02030660714
585	0.02028749309
586	0.02026136658
587	0.02019997155
588	0.02014693393
589	0.02014692483
590	0.0201281587
591	0.02006868814
592	0.02004120324
593	0.0200158763
594	0.02000962646
595	0.01995256929
596	0.01995256767
597	0.019942268
598	0.01990682169
599	0.01981906421
600	0.01976337088
601	0.01976337088
602	0.0197462336
603	0.01968867226
604	0.01968867713
605	0.01967602427
606	0.01965705041
607	0.01961243853
608	0.01960319924
609	0.01955061648
610	0.01955061698
611	0.01954220235
612	0.01954219973
613	0.01952293222
614	0.01950212102
615	0.01946591896
616	0.01946592689
617	0.0194507808
618	0.0194216763
619	0.01942166054
620	0.01937943163
621	0.01937943096
622	0.01935482971
623	0.01932898523
624	0.01930756997
625	0.01930209597
626	0.01927015819
627	0.01923710943
628	0.01920287256
629	0.01915022908
630	0.01913265208
631	0.0191145207
632	0.01904709499
633	0.01903342792
634	0.018995422
635	0.01895975493
636	0.01895975584
637	0.01893728098
638	0.01892190073
639	0.01886498519
640	0.01883444494
641	0.01878429298
642	0.01874269579
643	0.01868799914
644	0.01867943453
645	0.01863015635
646	0.01863015899
647	0.01862390192
648	0.01859952297
649	0.01859434749
650	0.01858293495
651	0.01857208998
652	0.01854587254
653	0.01849687093
654	0.01848460098
655	0.0184443424
656	0.01840843075
657	0.01837568895
658	0.01836067437
659	0.01833052762
660	0.01828865462
661	0.01825784644
662	0.01824991223
663	0.01822255461
664	0.01821190311
665	0.01814351948
666	0.01812041247
667	0.01808966914
668	0.01805070915
669	0.01801533886
670	0.01800266835
671	0.01793159945
672	0.01786528614
673	0.01780763728
674	0.01780302949
675	0.01778995494
676	0.017740263
677	0.0177140331
678	0.01770075429
679	0.01765085076
680	0.01763820075
681	0.01761351216
682	0.01759387505
683	0.01756678014
684	0.01754771276
685	0.01753247413
686	0.01752470467
687	0.0175019545
688	0.01745498802
689	0.01740053061
690	0.01738414889
691	0.01737822651
692	0.01735905002
693	0.0173364389
694	0.01732710141
695	0.01728334989
696	0.01726406887
697	0.01722372753
698	0.01720063954
699	0.01712202852
700	0.01709514351
701	0.01707585451
702	0.01705155178
703	0.01703794432
704	0.01701892204
705	0.0169641674
706	0.01695603152
707	0.01693434022
708	0.01692607578
709	0.01692012221
710	0.01690489817
711	0.01690490355
712	0.0168538254
713	0.01685383312
714	0.01685221772
715	0.01682577638
716	0.01681994649
717	0.0167980252
718	0.01678971224
719	0.01676736253
720	0.01672780341
721	0.01668929169
722	0.01664242652
723	0.01661716053
724	0.0166121929
725	0.01659616961
726	0.01658037234
727	0.01653346643
728	0.01650052063
729	0.01645142942
730	0.01644609646
731	0.01642460267
732	0.01640117006
733	0.01639529616
734	0.01637121681
735	0.01637121395
736	0.01636434336
737	0.01636434176
738	0.01635830433
739	0.01635016756
740	0.01633652731
741	0.01631873454
742	0.01630797864
743	0.01628508791
744	0.01621723508
745	0.01618060504
746	0.01613733706
747	0.01611762415
748	0.01607820243
749	0.01604972433
750	0.01603818255
751	0.01602849374
752	0.01600838015
753	0.01595910557
754	0.01595352225
755	0.01595352046
756	0.01594580338
757	0.01593332154
758	0.01589611097
759	0.01587906351
760	0.01585084661
761	0.01584737964
762	0.01584737489
763	0.01583046721
764	0.01582334635
765	0.01581067783
766	0.0158031103
767	0.01580311845
768	0.01579256066
769	0.0157169215
770	0.01571692497
771	0.01570507657
772	0.01569921375
773	0.0156992238
774	0.01567394229
775	0.01564349085
776	0.01560650356
777	0.01559787444
778	0.01555014499
779	0.01551513518
780	0.01549294745
781	0.01548376472
782	0.01548376084
783	0.01547027448
784	0.01545982263
785	0.01544521656
786	0.01540606855
787	0.01536101199
788	0.0153274838
789	0.01532348498
790	0.01531743331
791	0.01529006806
792	0.01525894957
793	0.01525894697
794	0.01520930295
795	0.01517281672
796	0.01515260859
797	0.01508288024
798	0.01503827402
799	0.0150314851
800	0.01502563299
801	0.01502562632
802	0.01501465672
803	0.01500907151
804	0.01500907994
805	0.01498436074
806	0.01496217514
807	0.01494708562
808	0.01493589271
809	0.01491796992
810	0.01486851023
811	0.01485387663
812	0.01485387089
813	0.01483794741
814	0.01483795048
815	0.01483165734
816	0.01482121671
817	0.0147897335
818	0.01476765134
819	0.01469796725
820	0.01468502484
821	0.01468502562
822	0.01465300288
823	0.01464028969
824	0.01464028979
825	0.01462204069
826	0.01458689984
827	0.01454890369
828	0.01449638394
829	0.01449637528
830	0.01448352204
831	0.01447709004
832	0.01444474307
833	0.01442592138
834	0.01442592116
835	0.01442001178
836	0.01441998837
837	0.01440800796
838	0.01439832189
839	0.01439831439
840	0.01435705594
841	0.01435498431
842	0.01435499176
843	0.01433604183
844	0.01433604446
845	0.01433023636
846	0.01433002939
847	0.01432282896
848	0.01430416482
849	0.01430416561
850	0.0142919117
851	0.0142919095
852	0.01427451558
853	0.01427450886
854	0.01427449805
855	0.01427447718
856	0.01424786145
857	0.01424786209
858	0.01423454243
859	0.01422307464
860	0.01421840678
861	0.01421841342
862	0.01419702951
863	0.01419563168
864	0.01418683625
865	0.01418682847
866	0.01417756948
867	0.01416106793
868	0.01411575824
869	0.01407788989
870	0.01405871415
871	0.014058519
872	0.01405396044
873	0.01405395083
874	0.014046427
875	0.01404641937
876	0.01400932048
877	0.01399793561
878	0.01399794259
879	0.0139812602
880	0.01398126295
881	0.0139755328
882	0.01396858065
883	0.01395513368
884	0.01395512639
885	0.01393504455
886	0.01392502956
887	0.01391405446
888	0.01391406295
889	0.01391258792
890	0.01391259067
891	0.01390804099
892	0.01388194837
893	0.01384987129
894	0.01384987494
895	0.01384388776
896	0.01384388656
897	0.01382111445
898	0.01379858994
899	0.01379858181
900	0.01376262096
901	0.01376260312
902	0.01373845524
903	0.01373845438
904	0.01372054263
905	0.0137096944
906	0.01369079366
907	0.01368985885
908	0.01368910231
909	0.01368650617
910	0.0136456305
911	0.01363372818
912	0.01362559086
913	0.01360779302
914	0.01357640975
915	0.01357640596
916	0.01356276826
917	0.01352255657
918	0.01347832588
919	0.01347308026
920	0.01343048123
921	0.0134149119
922	0.01341173017
923	0.01339014748
924	0.01337622611
925	0.01336268342
926	0.01334440705
927	0.01332060689
928	0.01329570401
929	0.01325036105
930	0.01323950309
931	0.01323707353
932	0.01323473407
933	0.0132250885
934	0.01320236183
935	0.01320234434
936	0.01319014616
937	0.01316165515
938	0.01313682157
939	0.01313014989
940	0.01313014021
941	0.01312089426
942	0.01312000501
943	0.01308643275
944	0.01306736427
945	0.01303545942
946	0.01299719752
947	0.01298200326
948	0.01297978611
949	0.01297978348
950	0.01296462602
951	0.01293667485
952	0.01293666966
953	0.01292778729
954	0.01292777921
955	0.01290830685
956	0.01285762049
957	0.01285127434
958	0.01285124956
959	0.01285124613
960	0.01284713672
961	0.01284711222
962	0.01282349263
963	0.01278844737
964	0.01278844737
965	0.01277639603
966	0.01276426809
967	0.01276426916
968	0.01275836429
969	0.01275835262
970	0.01274716223
971	0.01274713806
972	0.0127281701
973	0.01272814883
974	0.01272812212
975	0.01272812458
976	0.01271140328
977	0.01270390675
978	0.01268973364
979	0.01265406394
980	0.01262678274
981	0.01261045406
982	0.01261043857
983	0.01260185284
984	0.01259417361
985	0.01259417293
986	0.01256427569
987	0.01256427657
988	0.012534199
989	0.01252560098
990	0.01252560721
991	0.01252557214
992	0.01251784538
993	0.0124961394
994	0.01248198125
995	0.01248197689
996	0.01247169122
997	0.01247168997
998	0.0124604804
999	0.01244320219
